order,family,genus,species,scientificName,locality,stateProvince,decimalLatitude,decimalLongitude,eventDate,day,month,year,basisOfRecord
Pelecaniformes,Ardeidae,Butorides,Butorides striata,"Butorides striata (Linnaeus, 1758)",,Córdoba,8.305329,-75.577657,,10.0,5.0,2025.0,HUMAN_OBSERVATION
Charadriiformes,Charadriidae,Vanellus,Vanellus chilensis,"Vanellus chilensis (Molina, 1782)",,Magdalena,11.255506,-73.78698,2025-03-05 09:40:00,5.0,3.0,2025.0,HUMAN_OBSERVATION
Columbiformes,Columbidae,Columbina,Columbina passerina,"Columbina passerina (Linnaeus, 1758)",,Magdalena,11.272277,-74.195741,2025-11-30 14:43:00,30.0,11.0,2025.0,HUMAN_OBSERVATION
Pelecaniformes,Ardeidae,Egretta,Egretta caerulea,"Egretta caerulea (Linnaeus, 1758)",,Sucre,9.744312,-75.819062,,4.0,10.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Sicalis,Sicalis flaveola,"Sicalis flaveola (Linnaeus, 1766)",,Bolívar,10.415666,-75.542582,2025-12-25 15:28:00,25.0,12.0,2025.0,HUMAN_OBSERVATION
Strigiformes,Strigidae,Glaucidium,Glaucidium brasilianum,"Glaucidium brasilianum (J.F.Gmelin, 1788)",,Cesar,9.274438,-73.781914,,6.0,3.0,2026.0,HUMAN_OBSERVATION
Coraciiformes,Alcedinidae,Chloroceryle,Chloroceryle americana,"Chloroceryle americana (J.F.Gmelin, 1788)",,Bolívar,10.33244,-75.381013,2025-02-23 21:51:00,23.0,2.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Tersina,Tersina viridis,"Tersina viridis (Illiger, 1811)",,Magdalena,11.102051,-74.112834,,22.0,3.0,2025.0,HUMAN_OBSERVATION
Pelecaniformes,Ardeidae,Egretta,Egretta thula,"Egretta thula (Molina, 1782)",,Bolívar,10.419902,-75.551049,2025-03-27 15:59:00,27.0,3.0,2025.0,HUMAN_OBSERVATION
Columbiformes,Columbidae,Columba,Columba livia,"Columba livia var. domestica J.F.Gmelin, 1789",,Córdoba,8.758105,-75.887345,,14.0,10.0,2025.0,HUMAN_OBSERVATION
Pelecaniformes,Ardeidae,Egretta,Egretta caerulea,"Egretta caerulea (Linnaeus, 1758)",,La Guajira,11.072578,-72.640953,,15.0,3.0,2026.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Tachyphonus,Tachyphonus rufus,"Tachyphonus rufus (Boddaert, 1783)",,Magdalena,11.097687,-74.078045,2025-02-06 17:15:00,6.0,2.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Vireonidae,Hylophilus,Hylophilus flavipes,"Hylophilus flavipes Lafresnaye, 1845",,La Guajira,11.207056,-73.443827,2025-06-04 07:30:00,4.0,6.0,2025.0,HUMAN_OBSERVATION
Piciformes,Picidae,Melanerpes,Melanerpes rubricapillus,"Melanerpes rubricapillus (Cabanis, 1862)",,La Guajira,11.249065,-73.560145,2025-01-19 16:35:00,19.0,1.0,2025.0,HUMAN_OBSERVATION
Psittaciformes,Psittacidae,Brotogeris,Brotogeris jugularis,"Brotogeris jugularis (Statius Muller, 1776)",,Magdalena,11.144448,-74.108002,2025-01-18 06:44:00,18.0,1.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Cardinalidae,Piranga,Piranga rubra,"Piranga rubra (Linnaeus, 1758)",,Magdalena,11.143295,-74.116998,,5.0,3.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Icteridae,Icterus,Icterus nigrogularis,"Icterus nigrogularis (Hahn, 1819)",,Magdalena,9.301993,-74.539492,2025-04-13 17:48:00,13.0,4.0,2025.0,HUMAN_OBSERVATION
Pelecaniformes,Ardeidae,Egretta,Egretta tricolor,"Egretta tricolor (Statius Muller, 1776)",,Bolívar,10.421873,-75.548581,,26.0,3.0,2025.0,HUMAN_OBSERVATION
Charadriiformes,Scolopacidae,Calidris,Calidris himantopus,"Calidris himantopus (Bonaparte, 1826)",,La Guajira,11.431844,-73.086647,,9.0,2.0,2025.0,HUMAN_OBSERVATION
Galliformes,Cracidae,Ortalis,Ortalis garrula,"Ortalis garrula (Humboldt, 1805)",,Sucre,9.75933,-75.64183,,30.0,4.0,2025.0,HUMAN_OBSERVATION
Pelecaniformes,Ardeidae,Ardea,Ardea alba,"Ardea alba Linnaeus, 1758",,Magdalena,11.248414,-73.788269,2025-03-01 09:26:00,1.0,3.0,2025.0,HUMAN_OBSERVATION
Cuculiformes,Cuculidae,Piaya,Piaya cayana,"Piaya cayana (Linnaeus, 1766)",,Magdalena,11.255905,-73.787015,2025-03-05 17:03:00,5.0,3.0,2025.0,HUMAN_OBSERVATION
Suliformes,Phalacrocoracidae,Phalacrocorax,Phalacrocorax brasilianus,"Nannopterum brasilianum (J.F.Gmelin, 1789)",,Magdalena,9.316944,-74.419757,2025-03-09 23:51:00,9.0,3.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Troglodytidae,Campylorhynchus,Campylorhynchus griseus,"Campylorhynchus griseus (Swainson, 1838)",,Magdalena,11.200879,-74.227616,2025-02-22 09:30:00,22.0,2.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Diglossa,Diglossa humeralis,"Diglossa humeralis (Fraser, 1840)",,Magdalena,11.102808,-74.061614,,4.0,2.0,2025.0,HUMAN_OBSERVATION
Piciformes,Picidae,Campephilus,Campephilus melanoleucos,"Campephilus melanoleucos (J.F.Gmelin, 1788)",,Bolívar,10.353919,-75.431157,2026-01-30 10:08:00,30.0,1.0,2026.0,HUMAN_OBSERVATION
Pelecaniformes,Ardeidae,Egretta,Egretta caerulea,"Egretta caerulea (Linnaeus, 1758)",,Magdalena,11.306422,-74.065756,,24.0,12.0,2025.0,HUMAN_OBSERVATION
Pelecaniformes,Ardeidae,Egretta,Egretta thula,"Egretta thula (Molina, 1782)",,Atlántico,11.031508,-74.848508,2025-08-24 16:07:00,24.0,8.0,2025.0,HUMAN_OBSERVATION
Columbiformes,Columbidae,Columba,Columba livia,"Columba livia var. domestica J.F.Gmelin, 1789",,Magdalena,11.144483,-74.10797,2025-01-06 16:28:00,6.0,1.0,2025.0,HUMAN_OBSERVATION
Suliformes,Fregatidae,Fregata,Fregata magnificens,"Fregata magnificens Mathews, 1914",,Magdalena,11.200832,-74.227577,2025-02-22 10:13:00,22.0,2.0,2025.0,HUMAN_OBSERVATION
Strigiformes,Strigidae,Megascops,Megascops gilesi,"Megascops gilesi Krabbe, 2017",,Magdalena,11.009177,-74.043999,2025-03-16 21:03:00,16.0,3.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Cardinalidae,Piranga,Piranga flava,"Piranga flava (Vieillot, 1822)",,Cesar,9.541199,-73.203215,2025-02-26 10:31:00,26.0,2.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Anisognathus,Anisognathus melanogenys,"Anisognathus melanogenys (Salvin & Godman, 1880)",,Magdalena,11.107556,-74.046341,,11.0,10.0,2025.0,HUMAN_OBSERVATION
Pelecaniformes,Pelecanidae,Pelecanus,Pelecanus occidentalis,"Pelecanus occidentalis Linnaeus, 1766",,La Guajira,11.244869,-73.547466,2026-01-13 14:35:00,13.0,1.0,2026.0,HUMAN_OBSERVATION
Pelecaniformes,Ardeidae,Butorides,Butorides virescens,"Butorides virescens (Linnaeus, 1758)",,Atlántico,11.03171,-74.848681,,7.0,3.0,2025.0,HUMAN_OBSERVATION
Galliformes,Cracidae,Crax,Crax alberti,"Crax alberti Fraser, 1852",,Bolívar,10.52585,-75.551704,2025-04-19 13:01:00,19.0,4.0,2025.0,HUMAN_OBSERVATION
Piciformes,Ramphastidae,Ramphastos,Ramphastos sulfuratus,"Ramphastos sulfuratus R.Lesson, 1830",,Magdalena,11.12665,-74.102207,2025-01-16 06:53:00,16.0,1.0,2025.0,HUMAN_OBSERVATION
Pelecaniformes,Pelecanidae,Pelecanus,Pelecanus occidentalis,"Pelecanus occidentalis Linnaeus, 1766",,Magdalena,11.267507,-74.191568,,2.0,11.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Thraupis,Thraupis palmarum,"Thraupis palmarum (Wied-Neuwied, 1821)",,Magdalena,11.144384,-74.120383,2025-01-05 10:06:00,5.0,1.0,2025.0,HUMAN_OBSERVATION
Ciconiiformes,Ciconiidae,Mycteria,Mycteria americana,"Mycteria americana Linnaeus, 1758",,Bolívar,10.541667,-75.492828,2025-07-04 09:35:00,4.0,7.0,2025.0,HUMAN_OBSERVATION
Columbiformes,Columbidae,Columba,Columba livia,"Columba livia var. domestica J.F.Gmelin, 1789",,Magdalena,11.280076,-74.131432,2025-03-14 14:03:00,14.0,3.0,2025.0,HUMAN_OBSERVATION
Trogoniformes,Trogonidae,Trogon,Trogon caligatus,"Trogon caligatus Gould, 1838",,La Guajira,11.241232,-73.489628,2025-02-20 20:30:00,20.0,2.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Passerellidae,Atlapetes,Atlapetes melanocephalus,"Atlapetes melanocephalus (Salvin & Godman, 1880)",,Magdalena,11.096821,-74.069553,2025-05-31 07:05:00,31.0,5.0,2025.0,HUMAN_OBSERVATION
Apodiformes,Trochilidae,Colibri,Colibri cyanotus,"Colibri cyanotus (Bourcier, 1843)",,Magdalena,11.09783,-74.078391,2025-02-15 15:00:00,15.0,2.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus atrinucha,"Thamnophilus atrinucha Salvin & Godman, 1892",,Magdalena,11.329902,-73.965792,,15.0,7.0,2025.0,HUMAN_OBSERVATION
Accipitriformes,Cathartidae,Coragyps,Coragyps atratus,"Coragyps atratus (Bechstein, 1793)",,Magdalena,11.319458,-73.952406,2025-01-12 11:59:00,12.0,1.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Icteridae,Quiscalus,Quiscalus mexicanus,"Quiscalus mexicanus (Gmelin, 1788)",,Atlántico,11.003756,-74.896392,2025-03-13 16:01:00,13.0,3.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Ramphocelus,Ramphocelus dimidiatus,"Ramphocelus dimidiatus Lafresnaye, 1837",,Magdalena,11.132057,-74.102505,2025-12-26 08:30:00,26.0,12.0,2025.0,HUMAN_OBSERVATION
Pelecaniformes,Pelecanidae,Pelecanus,Pelecanus occidentalis,"Pelecanus occidentalis Linnaeus, 1766",,La Guajira,11.256581,-73.557022,2025-01-14 08:49:00,14.0,1.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Icteridae,Psarocolius,Psarocolius decumanus,"Psarocolius decumanus (Pallas, 1769)",,Magdalena,11.144521,-74.107988,2025-01-08 06:40:00,8.0,1.0,2025.0,HUMAN_OBSERVATION
Columbiformes,Columbidae,Columbina,Columbina talpacoti,"Columbina talpacoti (Temminck, 1810)",,Magdalena,10.993551,-74.226965,,28.0,2.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Icteridae,Quiscalus,Quiscalus mexicanus,"Quiscalus mexicanus (Gmelin, 1788)",,Bolívar,10.405535,-75.528002,2025-03-13 14:01:00,13.0,3.0,2025.0,HUMAN_OBSERVATION
Charadriiformes,Recurvirostridae,Himantopus,Himantopus mexicanus,"Himantopus mexicanus (P.L.S.Müller, 1776)",,Atlántico,11.033499,-74.842648,2026-01-14 15:14:00,14.0,1.0,2026.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Ramphocelus,Ramphocelus dimidiatus,"Ramphocelus dimidiatus Lafresnaye, 1837",,Magdalena,11.144579,-74.108175,2025-01-09 07:08:00,9.0,1.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Parulidae,Myioborus,Myioborus miniatus,"Myioborus miniatus (Swainson, 1827)",,Magdalena,11.09369,-74.07687,2025-12-24 10:38:00,24.0,12.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Tyrannidae,Tyrannus,Tyrannus melancholicus,"Tyrannus melancholicus Vieillot, 1819",,Magdalena,11.191444,-74.098873,,28.0,10.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Ramphocelus,Ramphocelus dimidiatus,"Ramphocelus dimidiatus Lafresnaye, 1837",,La Guajira,11.234172,-73.488523,2025-06-05 08:40:00,5.0,6.0,2025.0,HUMAN_OBSERVATION
Apodiformes,Trochilidae,Amazilia,Amazilia tzacatl,"Amazilia tzacatl (de la Llave, 1833)",,Magdalena,11.143655,-74.118019,,12.0,3.0,2025.0,HUMAN_OBSERVATION
Pelecaniformes,Ardeidae,Egretta,Egretta thula,"Egretta thula (Molina, 1782)",,Sucre,8.656249,-75.171134,,1.0,3.0,2026.0,HUMAN_OBSERVATION
Pelecaniformes,Ardeidae,Nycticorax,Nycticorax nycticorax,"Nycticorax nycticorax (Linnaeus, 1758)",,Atlántico,11.021467,-74.793895,2025-12-08 18:03:00,8.0,12.0,2025.0,HUMAN_OBSERVATION
Piciformes,Ramphastidae,Aulacorhynchus,Aulacorhynchus sulcatus,"Aulacorhynchus sulcatus (Swainson, 1820)",,Magdalena,11.095595,-74.075387,2025-05-31 09:55:00,31.0,5.0,2025.0,HUMAN_OBSERVATION
Charadriiformes,Scolopacidae,Actitis,Actitis macularius,"Actitis macularius (Linnaeus, 1766)",,Magdalena,11.256855,-73.780813,,3.0,1.0,2026.0,HUMAN_OBSERVATION
Charadriiformes,Laridae,Thalasseus,Thalasseus maximus,"Thalasseus maximus (Boddaert, 1783)",,La Guajira,11.421783,-73.088317,2025-02-21 16:52:00,21.0,2.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Tyrannidae,Todirostrum,Todirostrum nigriceps,"Todirostrum nigriceps P.L.Sclater, 1855",,La Guajira,11.342462,-73.095648,2025-02-12 17:54:00,12.0,2.0,2025.0,HUMAN_OBSERVATION
Columbiformes,Columbidae,Leptotila,Leptotila verreauxi,"Leptotila verreauxi Bonaparte, 1855",,Magdalena,11.154091,-74.109787,,13.0,2.0,2025.0,HUMAN_OBSERVATION
Pelecaniformes,Ardeidae,Egretta,Egretta tricolor,"Egretta tricolor (Statius Muller, 1776)",,Magdalena,11.256066,-73.78672,2025-02-26 14:31:00,26.0,2.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Parulidae,Myiothlypis,Myiothlypis conspicillata,"Myiothlypis conspicillata (Salvin & Godman, 1880)",,Magdalena,11.045991,-74.002412,2025-02-22 16:25:00,22.0,2.0,2025.0,HUMAN_OBSERVATION
Pelecaniformes,Threskiornithidae,Phimosus,Phimosus infuscatus,"Phimosus infuscatus (Lichtenstein, 1823)",,Bolívar,10.505212,-75.46762,2025-05-14 16:03:00,14.0,5.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Icteridae,Molothrus,Molothrus bonariensis,"Molothrus bonariensis (Gmelin, 1789)",,Córdoba,8.792699,-75.861921,,14.0,3.0,2026.0,HUMAN_OBSERVATION
Coraciiformes,Momotidae,Momotus,Momotus subrufescens,"Momotus subrufescens P.L.Sclater, 1853",,Magdalena,11.139761,-74.106989,2025-12-26 06:48:00,26.0,12.0,2025.0,HUMAN_OBSERVATION
Pelecaniformes,Ardeidae,Ardea,Ardea alba,"Ardea alba Linnaeus, 1758",,Bolívar,10.221842,-75.607391,2025-12-30 13:05:00,30.0,12.0,2025.0,HUMAN_OBSERVATION
Pelecaniformes,Ardeidae,Ardea,Ardea alba,"Ardea alba Linnaeus, 1758",,Bolívar,10.48646,-75.492312,,9.0,5.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Melanospiza,Melanospiza bicolor,"Melanospiza bicolor (Linnaeus, 1766)",,La Guajira,11.584598,-73.097458,2025-03-19 08:38:00,19.0,3.0,2025.0,HUMAN_OBSERVATION
Phoenicopteriformes,Phoenicopteridae,Phoenicopterus,Phoenicopterus ruber,"Phoenicopterus ruber Linnaeus, 1758",,Magdalena,11.285515,-74.178033,,12.0,8.0,2025.0,HUMAN_OBSERVATION
Pelecaniformes,Threskiornithidae,Eudocimus,Eudocimus ruber,"Eudocimus ruber (Linnaeus, 1758)",,La Guajira,11.404558,-73.090383,,17.0,1.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Fringillidae,Euphonia,Euphonia laniirostris,"Euphonia laniirostris d'Orbigny & Lafresnaye, 1837",,Sucre,9.066606,-74.946834,2025-04-13 17:40:00,13.0,4.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Parulidae,Setophaga,Setophaga fusca,"Setophaga fusca (Statius Müller, 1776)",,Magdalena,11.09783,-74.078391,2025-04-05 18:41:00,5.0,4.0,2025.0,HUMAN_OBSERVATION
Piciformes,Picidae,Colaptes,Colaptes punctigula,"Colaptes punctigula (Boddaert, 1783)",,Atlántico,11.0501,-74.79975,2025-04-04 20:19:00,4.0,4.0,2025.0,HUMAN_OBSERVATION
Charadriiformes,Scolopacidae,Calidris,Calidris minutilla,"Calidris minutilla (Vieillot, 1819)",,Córdoba,9.392356,-75.906706,2025-08-03 05:21:00,3.0,8.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Coryphospingus,Coryphospingus pileatus,"Coryphospingus pileatus (Wied-Neuwied, 1821)",,La Guajira,11.37122,-73.121211,2025-04-09 09:52:00,9.0,4.0,2025.0,HUMAN_OBSERVATION
Psittaciformes,Psittacidae,Brotogeris,Brotogeris jugularis,"Brotogeris jugularis (Statius Muller, 1776)",,Magdalena,11.125442,-74.089738,,12.0,3.0,2025.0,HUMAN_OBSERVATION
Pelecaniformes,Ardeidae,Ardea,Ardea herodias,"Ardea herodias Linnaeus, 1758",,Magdalena,10.912907,-74.362164,2025-03-19 12:21:00,19.0,3.0,2025.0,HUMAN_OBSERVATION
Psittaciformes,Psittacidae,Ara,Ara ararauna,"Ara ararauna (Linnaeus, 1758)",,La Guajira,11.21528,-73.422115,,6.0,8.0,2025.0,HUMAN_OBSERVATION
Coraciiformes,Alcedinidae,Chloroceryle,Chloroceryle amazona,"Chloroceryle amazona (Latham, 1790)",,Magdalena,11.25174,-73.7876,2025-03-01 09:10:00,1.0,3.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Coereba,Coereba flaveola,"Coereba flaveola (Linnaeus, 1758)",,Córdoba,8.723446,-75.881283,2025-12-26 14:59:00,26.0,12.0,2025.0,HUMAN_OBSERVATION
Falconiformes,Falconidae,Falco,Falco sparverius,"Falco sparverius Linnaeus, 1758",,Sucre,9.172603,-75.05275,,16.0,2.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Turdidae,Turdus,Turdus grayi,"Turdus grayi Bonaparte, 1838",,Magdalena,11.108853,-74.105522,2025-02-25 21:58:00,25.0,2.0,2025.0,HUMAN_OBSERVATION
Pelecaniformes,Pelecanidae,Pelecanus,Pelecanus occidentalis,"Pelecanus occidentalis Linnaeus, 1766",,Bolívar,10.394796,-75.559512,,25.0,3.0,2025.0,HUMAN_OBSERVATION
Charadriiformes,Scolopacidae,Calidris,Calidris alba,"Calidris alba (Pallas, 1764)",,Magdalena,11.296425,-74.151848,2025-10-01 12:26:00,1.0,10.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Melanospiza,Melanospiza bicolor,"Melanospiza bicolor (Linnaeus, 1766)",,La Guajira,11.300816,-73.25518,2025-12-28 09:42:00,28.0,12.0,2025.0,HUMAN_OBSERVATION
Pelecaniformes,Ardeidae,Ardea,Ardea cocoi,"Ardea cocoi Linnaeus, 1766",,Magdalena,9.239655,-74.425444,2026-01-09 19:12:00,9.0,1.0,2026.0,HUMAN_OBSERVATION
Accipitriformes,Cathartidae,Cathartes,Cathartes burrovianus,"Cathartes burrovianus Cassin, 1845",,La Guajira,11.306463,-73.110925,2025-09-11 09:35:00,11.0,9.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Melanospiza,Melanospiza bicolor,"Melanospiza bicolor (Linnaeus, 1766)",,Magdalena,11.095547,-74.07533,2025-06-03 11:42:00,3.0,6.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Fringillidae,Euphonia,Euphonia laniirostris,"Euphonia laniirostris d'Orbigny & Lafresnaye, 1837",,Magdalena,11.121464,-74.079996,2025-02-16 11:35:00,16.0,2.0,2025.0,HUMAN_OBSERVATION
Ciconiiformes,Ciconiidae,Jabiru,Jabiru mycteria,"Jabiru mycteria (Lichtenstein, 1819)",,Córdoba,8.860517,-75.804255,2025-09-19 16:51:00,19.0,9.0,2025.0,HUMAN_OBSERVATION
Galliformes,Cracidae,Penelope,Penelope purpurascens,"Penelope purpurascens Wagler, 1830",,Magdalena,11.3314,-73.995945,,3.0,3.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Nemosia,Nemosia pileata,"Nemosia pileata (Boddaert, 1783)",,Bolívar,10.334638,-75.412672,,14.0,9.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Troglodytidae,Campylorhynchus,Campylorhynchus griseus,"Campylorhynchus griseus (Swainson, 1838)",,Magdalena,11.143679,-74.112081,2025-05-21 06:30:00,21.0,5.0,2025.0,HUMAN_OBSERVATION
Psittaciformes,Psittacidae,Brotogeris,Brotogeris jugularis,"Brotogeris jugularis (Statius Muller, 1776)",,Magdalena,11.157741,-74.140443,2025-02-26 12:54:00,26.0,2.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Troglodytidae,Campylorhynchus,Campylorhynchus griseus,"Campylorhynchus griseus (Swainson, 1838)",,Magdalena,11.097985,-74.078637,2025-03-05 10:01:00,5.0,3.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Fringillidae,Euphonia,Euphonia trinitatis,"Euphonia trinitatis Strickland, 1851",,La Guajira,11.434151,-73.075454,2025-02-11 17:11:00,11.0,2.0,2025.0,HUMAN_OBSERVATION
Psittaciformes,Psittacidae,Ara,Ara ararauna,"Ara ararauna (Linnaeus, 1758)",,Bolívar,10.301046,-75.759305,,10.0,3.0,2026.0,HUMAN_OBSERVATION
Falconiformes,Falconidae,Caracara,Caracara plancus,"Caracara plancus (J.F.Miller, 1777)",,La Guajira,11.455831,-73.186836,2025-03-19 17:00:00,19.0,3.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Tyrannidae,Tyrannus,Tyrannus dominicensis,"Tyrannus dominicensis (Gmelin, 1788)",,Bolívar,10.325772,-75.588225,2025-02-11 13:17:00,11.0,2.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Cotingidae,Tityra,Tityra semifasciata,"Tityra semifasciata (Spix, 1825)",,Magdalena,11.119162,-74.085837,,7.0,3.0,2025.0,HUMAN_OBSERVATION
Anseriformes,Anatidae,Dendrocygna,Dendrocygna viduata,"Dendrocygna viduata (Linnaeus, 1766)",,Magdalena,9.007591,-74.108893,2025-03-11 14:38:00,11.0,3.0,2025.0,HUMAN_OBSERVATION
Piciformes,Picidae,Melanerpes,Melanerpes rubricapillus,"Melanerpes rubricapillus (Cabanis, 1862)",,Magdalena,11.255558,-73.786165,2025-03-01 08:47:00,1.0,3.0,2025.0,HUMAN_OBSERVATION
Apodiformes,Trochilidae,Florisuga,Florisuga mellivora,"Florisuga mellivora (Linnaeus, 1758)",,Magdalena,11.146478,-74.107104,2025-02-16 13:10:00,16.0,2.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Icteridae,Molothrus,Molothrus oryzivorus,"Molothrus oryzivorus (Gmelin, 1788)",,Magdalena,11.111832,-74.095493,,7.0,3.0,2025.0,HUMAN_OBSERVATION
Psittaciformes,Psittacidae,Aratinga,Aratinga pertinax,"Eupsittula pertinax (Linnaeus, 1758)",,Bolívar,10.395097,-75.56224,2025-03-14 06:27:00,14.0,3.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Turdidae,Turdus,Turdus flavipes,"Turdus flavipes Vieillot, 1818",,Magdalena,11.240355,-74.211023,2025-04-07 08:59:00,7.0,4.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Stilpnia,Stilpnia cyanoptera,"Stilpnia cyanoptera (Swainson, 1834)",,Magdalena,11.09783,-74.078391,2025-10-09 13:15:00,9.0,10.0,2025.0,HUMAN_OBSERVATION
Columbiformes,Columbidae,Columbina,Columbina squammata,"Columbina squammata (R.Lesson, 1831)",,La Guajira,11.42357,-73.067086,2025-10-13 09:58:00,13.0,10.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Cardinalidae,Piranga,Piranga rubra,"Piranga rubra (Linnaeus, 1758)",,Córdoba,8.792564,-75.861258,,10.0,3.0,2026.0,HUMAN_OBSERVATION
Passeriformes,Icteridae,Quiscalus,Quiscalus mexicanus,"Quiscalus mexicanus (Gmelin, 1788)",,Córdoba,9.39885,-75.777535,,7.0,2.0,2025.0,HUMAN_OBSERVATION
Columbiformes,Columbidae,Columbina,Columbina talpacoti,"Columbina talpacoti (Temminck, 1810)",,Atlántico,10.975912,-74.814671,2025-08-23 16:13:00,23.0,8.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Fringillidae,Euphonia,Euphonia trinitatis,"Euphonia trinitatis Strickland, 1851",,La Guajira,11.420915,-73.058288,2025-03-02 15:45:00,2.0,3.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Passerellidae,Atlapetes,Atlapetes melanocephalus,"Atlapetes melanocephalus (Salvin & Godman, 1880)",,Magdalena,11.063169,-74.126985,2025-03-16 12:30:00,16.0,3.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Tyrannidae,Tyrannus,Tyrannus dominicensis,"Tyrannus dominicensis (Gmelin, 1788)",,Bolívar,10.354088,-75.428636,2026-01-30 09:08:00,30.0,1.0,2026.0,HUMAN_OBSERVATION
Passeriformes,Icteridae,Icterus,Icterus nigrogularis,"Icterus nigrogularis (Hahn, 1819)",,Bolívar,10.422651,-75.547271,,14.0,2.0,2026.0,HUMAN_OBSERVATION
Pelecaniformes,Ardeidae,Egretta,Egretta caerulea,"Egretta caerulea (Linnaeus, 1758)",,Atlántico,11.00657,-74.684044,2025-02-26 15:09:00,26.0,2.0,2025.0,HUMAN_OBSERVATION
Pelecaniformes,Ardeidae,Egretta,Egretta rufescens,"Egretta rufescens (Gmelin, 1789)",,La Guajira,11.47289,-73.180061,2025-03-20 10:01:00,20.0,3.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Tersina,Tersina viridis,"Tersina viridis (Illiger, 1811)",,Magdalena,11.089627,-74.081366,,4.0,2.0,2025.0,HUMAN_OBSERVATION
Piciformes,Ramphastidae,Aulacorhynchus,Aulacorhynchus sulcatus,"Aulacorhynchus sulcatus calorhynchus Gould, 1874",,Magdalena,11.095279,-74.081923,2025-12-24 08:14:00,24.0,12.0,2025.0,HUMAN_OBSERVATION
Psittaciformes,Psittacidae,Amazona,Amazona amazonica,"Amazona amazonica (Linnaeus, 1766)",,Córdoba,9.402917,-75.837372,2025-03-04 14:25:00,4.0,3.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Furnariidae,Xiphorhynchus,Xiphorhynchus picus,"Dendroplex picus (J.F.Gmelin, 1788)",,La Guajira,11.436452,-73.075638,2025-01-21 08:27:00,21.0,1.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Icteridae,Quiscalus,Quiscalus lugubris,"Quiscalus lugubris Swainson, 1838",,Magdalena,11.239189,-74.217492,2025-09-16 15:51:00,16.0,9.0,2025.0,HUMAN_OBSERVATION
Piciformes,Galbulidae,Galbula,Galbula ruficauda,"Galbula ruficauda Cuvier, 1816",,La Guajira,11.219863,-73.574934,,22.0,1.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Troglodytidae,Troglodytes,Troglodytes musculus,"Troglodytes musculus J.F.Naumann, 1823",,Magdalena,11.144452,-74.108019,2025-01-17 07:38:00,17.0,1.0,2025.0,HUMAN_OBSERVATION
